Date;Open;High;Low;Close;Adj Close;Volume;Average
21-11-2012;14.960.000;15.430.000;14.770.000;15.310.000;15.310.000;0;15135000
23-11-2012;15.000.000;15.260.000;15.000.000;15.140.000;15.140.000;0;15070000
26-11-2012;15.630.000;15.840.000;15.470.000;15.500.000;15.500.000;0;15565000
27-11-2012;15.300.000;15.930.000;15.010.000;15.920.000;15.920.000;0;15610000
28-11-2012;16.430.000;16.980.000;15.470.000;15.510.000;15.510.000;0;15970000
29-11-2012;15.210.000;15.510.000;15.020.000;15.060.000;15.060.000;0;15135000
30-11-2012;15.260.000;16.170.000;14.890.000;15.870.000;15.870.000;0;15565000
03-12-2012;15.810.000;16.690.001;15.760.000;16.639.999;16.639.999;0;16224999,5
04-12-2012;16.660.000;17.370.001;16.379.999;17.120.001;17.120.001;0;16890000,5
05-12-2012;16.950.001;17.530.001;16.270.000;16.459.999;16.459.999;0;16705000
06-12-2012;16.590.000;16.850.000;16.309.999;16.580.000;16.580.000;0;16585000
07-12-2012;16.120.001;16.650.000;15.730.000;15.900.000;15.900.000;0;16010000,5
10-12-2012;16.469.999;16.469.999;15.960.000;16.049.999;16.049.999;0;16259999
11-12-2012;15.940.000;16.010.000;15.420.000;15.570.000;15.570.000;0;15755000
12-12-2012;15.600.000;16.090.000;15.410.000;15.950.000;15.950.000;0;15775000
13-12-2012;15.870.000;16.670.000;15.710.000;16.559.999;16.559.999;0;16214999,5
14-12-2012;16.680.000;17.150.000;16.610.001;17.000.000;17.000.000;0;16840000
17-12-2012;17.200.001;17.200.001;16.209.999;16.340.000;16.340.000;0;16770000,5
18-12-2012;16.389.999;16.430.000;15.460.000;15.570.000;15.570.000;0;15979999,5
19-12-2012;16.049.999;17.459.999;16.040.001;17.360.001;17.360.001;0;16705000
20-12-2012;17.260.000;17.959.999;17.110.001;17.670.000;17.670.000;0;17465000
21-12-2012;19.850.000;19.930.000;17.760.000;17.840.000;17.840.000;0;18845000
24-12-2012;18.459.999;18.660.000;17.840.000;17.840.000;17.840.000;0;18149999,5
26-12-2012;18.709.999;19.629.999;18.610.001;19.480.000;19.480.000;0;19094999,5
27-12-2012;19.389.999;20.900.000;19.110.001;19.469.999;19.469.999;0;19429999
28-12-2012;20.320.000;23.230.000;19.940.001;22.719.999;22.719.999;0;21519999,5
31-12-2012;22.139.999;22.719.999;17.879.999;18.020.000;18.020.000;0;20079999,5
02-01-2013;15.240.000;15.930.000;14.600.000;14.680.000;14.680.000;0;14960000
03-01-2013;14.770.000;14.920.000;14.240.000;14.560.000;14.560.000;0;14665000
04-01-2013;14.230.000;14.310.000;13.640.000;13.830.000;13.830.000;0;14030000
07-01-2013;14.530.000;14.530.000;13.710.000;13.790.000;13.790.000;0;14160000
08-01-2013;13.880.000;14.290.000;13.620.000;13.620.000;13.620.000;0;13750000
09-01-2013;13.320.000;13.930.000;13.220.000;13.810.000;13.810.000;0;13565000
10-01-2013;13.330.000;13.880.000;13.330.000;13.490.000;13.490.000;0;13410000
11-01-2013;13.550.000;13.790.000;13.220.000;13.360.000;13.360.000;0;13455000
14-01-2013;13.660.000;13.850.000;13.410.000;13.520.000;13.520.000;0;13590000
15-01-2013;13.970.000;13.990.000;13.330.000;13.550.000;13.550.000;0;13760000
16-01-2013;13.700.000;13.760.000;13.200.000;13.420.000;13.420.000;0;13560000
17-01-2013;13.450.000;13.700.000;13.160.000;13.570.000;13.570.000;0;13510000
18-01-2013;13.520.000;13.530.000;12.290.000;12.460.000;12.460.000;0;12990000
22-01-2013;13.280.000;13.320.000;12.430.000;12.430.000;12.430.000;0;12855000
23-01-2013;12.670.000;12.670.000;12.300.000;12.460.000;12.460.000;0;12565000
24-01-2013;12.730.000;13.500.000;12.400.000;12.690.000;12.690.000;0;12710000
25-01-2013;12.630.000;12.990.000;12.500.000;12.890.000;12.890.000;0;12760000
28-01-2013;13.290.000;13.910.000;13.290.000;13.570.000;13.570.000;0;13430000
29-01-2013;13.870.000;13.880.000;13.040.000;13.310.000;13.310.000;0;13590000
30-01-2013;13.640.000;14.330.000;13.600.000;14.320.000;14.320.000;0;13980000
31-01-2013;14.430.000;14.430.000;14.040.000;14.280.000;14.280.000;0;14355000
01-02-2013;13.370.000;13.380.000;12.720.000;12.900.000;12.900.000;0;13135000
04-02-2013;14.000.000;14.750.000;13.800.000;14.670.000;14.670.000;0;14335000
05-02-2013;14.210.000;14.210.000;13.390.000;13.720.000;13.720.000;0;13965000
06-02-2013;14.060.000;14.080.000;13.340.000;13.410.000;13.410.000;0;13735000
07-02-2013;13.470.000;14.410.000;13.430.000;13.500.000;13.500.000;0;13485000
08-02-2013;13.200.000;13.200.000;12.890.000;13.020.000;13.020.000;0;13110000
11-02-2013;13.370.000;13.420.000;12.910.000;12.940.000;12.940.000;0;13155000
12-02-2013;12.820.000;13.130.000;12.630.000;12.640.000;12.640.000;0;12730000
13-02-2013;12.880.000;13.190.000;12.670.000;12.980.000;12.980.000;0;12930000
14-02-2013;13.300.000;13.320.000;12.640.000;12.660.000;12.660.000;0;12980000
15-02-2013;12.470.000;12.890.000;12.240.000;12.460.000;12.460.000;0;12465000
19-02-2013;12.810.000;12.850.000;12.080.000;12.310.000;12.310.000;0;12560000
20-02-2013;12.320.000;14.680.000;12.320.000;14.680.000;14.680.000;0;13500000
21-02-2013;14.680.000;16.209.999;14.670.000;15.220.000;15.220.000;0;14950000
22-02-2013;14.600.000;15.020.000;14.160.000;14.170.000;14.170.000;0;14385000
25-02-2013;13.690.000;19.280.001;13.570.000;18.990.000;18.990.000;0;16340000
26-02-2013;17.500.000;18.230.000;16.750.000;16.870.001;16.870.001;0;17185000,5
27-02-2013;16.570.000;16.600.000;14.420.000;14.730.000;14.730.000;0;15650000
28-02-2013;15.000.000;15.600.000;14.160.000;15.510.000;15.510.000;0;15255000
01-03-2013;16.100.000;16.820.000;15.140.000;15.360.000;15.360.000;0;15730000
04-03-2013;16.160.000;16.160.000;14.010.000;14.010.000;14.010.000;0;15085000
05-03-2013;13.440.000;13.660.000;13.240.000;13.480.000;13.480.000;0;13460000
06-03-2013;13.180.000;13.770.000;13.170.000;13.530.000;13.530.000;0;13355000
07-03-2013;13.450.000;13.560.000;13.030.000;13.060.000;13.060.000;0;13255000
08-03-2013;12.670.000;13.300.000;12.490.000;12.590.000;12.590.000;0;12630000
11-03-2013;12.310.000;12.340.000;11.500.000;11.560.000;11.560.000;0;11935000
12-03-2013;11.790.000;12.930.000;11.740.000;12.270.000;12.270.000;0;12030000
13-03-2013;12.180.000;12.550.000;11.790.000;11.830.000;11.830.000;0;12005000
14-03-2013;11.700.000;11.750.000;11.050.000;11.300.000;11.300.000;0;11500000
15-03-2013;11.520.000;11.990.000;11.210.000;11.300.000;11.300.000;0;11410000
18-03-2013;13.470.000;13.640.000;12.570.000;13.360.000;13.360.000;0;13415000
19-03-2013;13.030.000;15.400.000;12.920.000;14.390.000;14.390.000;0;13710000
20-03-2013;13.180.000;13.180.000;12.300.000;12.670.000;12.670.000;0;12925000
21-03-2013;13.070.000;14.210.000;12.620.000;13.990.000;13.990.000;0;13530000
22-03-2013;13.340.000;13.850.000;13.190.000;13.570.000;13.570.000;0;13455000
25-03-2013;12.850.000;14.610.000;12.390.000;13.740.000;13.740.000;0;13295000
26-03-2013;12.950.000;13.210.000;12.690.000;12.770.000;12.770.000;0;12860000
27-03-2013;13.720.000;13.970.000;12.970.000;13.150.000;13.150.000;0;13435000
28-03-2013;12.910.000;13.070.000;12.540.000;12.700.000;12.700.000;0;12805000
01-04-2013;13.460.000;14.050.000;13.260.000;13.580.000;13.580.000;0;13520000
02-04-2013;13.110.000;13.180.000;12.760.000;12.780.000;12.780.000;0;12945000
03-04-2013;12.650.000;14.660.000;12.620.000;14.210.000;14.210.000;0;13430000
04-04-2013;14.100.000;14.790.000;13.890.000;13.890.000;13.890.000;0;13995000
05-04-2013;15.640.000;15.650.000;13.860.000;13.920.000;13.920.000;0;14780000
08-04-2013;14.040.000;14.500.000;13.190.000;13.190.000;13.190.000;0;13615000
09-04-2013;13.110.000;13.680.000;12.750.000;12.840.000;12.840.000;0;12975000
10-04-2013;12.660.000;12.880.000;12.320.000;12.360.000;12.360.000;0;12510000
11-04-2013;12.550.000;12.620.000;12.150.000;12.240.000;12.240.000;0;12395000
12-04-2013;12.610.000;13.120.000;11.990.000;12.060.000;12.060.000;0;12335000
15-04-2013;13.120.000;17.270.000;12.660.000;17.270.000;17.270.000;0;15195000
16-04-2013;14.720.000;14.870.000;13.910.000;13.960.000;13.960.000;0;14340000
17-04-2013;15.350.000;17.900.000;14.980.000;16.510.000;16.510.000;0;15930000
18-04-2013;16.340.000;18.200.001;16.320.000;17.559.999;17.559.999;0;16949999,5
19-04-2013;16.670.000;16.980.000;14.870.000;14.970.000;14.970.000;0;15820000
22-04-2013;15.080.000;16.000.000;14.040.000;14.390.000;14.390.000;0;14735000
23-04-2013;13.810.000;14.870.000;13.460.000;13.480.000;13.480.000;0;13645000
24-04-2013;13.570.000;13.750.000;13.360.000;13.610.000;13.610.000;0;13590000
25-04-2013;13.610.000;13.870.000;13.130.000;13.620.000;13.620.000;0;13615000
26-04-2013;13.940.000;14.180.000;13.490.000;13.610.000;13.610.000;0;13775000
29-04-2013;13.720.000;13.940.000;13.360.000;13.710.000;13.710.000;0;13715000
30-04-2013;13.710.000;14.280.000;13.510.000;13.520.000;13.520.000;0;13615000
01-05-2013;13.880.000;14.670.000;13.870.000;14.490.000;14.490.000;0;14185000
02-05-2013;14.480.000;14.480.000;13.580.000;13.590.000;13.590.000;0;14035000
03-05-2013;12.920.000;13.150.000;12.770.000;12.850.000;12.850.000;0;12885000
06-05-2013;13.060.000;13.190.000;12.660.000;12.660.000;12.660.000;0;12860000
07-05-2013;12.630.000;12.960.000;12.490.000;12.830.000;12.830.000;0;12730000
08-05-2013;12.870.000;13.040.000;12.620.000;12.660.000;12.660.000;0;12765000
09-05-2013;12.910.000;13.530.000;12.780.000;13.130.000;13.130.000;0;13020000
10-05-2013;13.080.000;13.450.000;12.540.000;12.590.000;12.590.000;0;12835000
13-05-2013;12.570.000;12.870.000;12.490.000;12.550.000;12.550.000;0;12560000
14-05-2013;12.610.000;13.210.000;12.540.000;12.770.000;12.770.000;0;12690000
15-05-2013;12.980.000;13.430.000;12.780.000;12.810.000;12.810.000;0;12895000
16-05-2013;13.070.000;13.460.000;12.790.000;13.070.000;13.070.000;0;13070000
17-05-2013;12.730.000;12.940.000;12.260.000;12.450.000;12.450.000;0;12590000
20-05-2013;13.280.000;13.280.000;12.840.000;13.020.000;13.020.000;0;13150000
21-05-2013;13.080.000;13.440.000;12.890.000;13.370.000;13.370.000;0;13225000
22-05-2013;13.450.000;14.450.000;13.050.000;13.820.000;13.820.000;0;13635000
23-05-2013;14.940.000;15.110.000;13.870.000;14.070.000;14.070.000;0;14505000
24-05-2013;14.590.000;14.790.000;13.990.000;13.990.000;13.990.000;0;14290000
28-05-2013;13.670.000;14.560.000;13.560.000;14.480.000;14.480.000;0;14075000
29-05-2013;15.300.000;15.650.000;14.590.000;14.830.000;14.830.000;0;15065000
30-05-2013;14.900.000;14.980.000;14.270.000;14.530.000;14.530.000;0;14715000
31-05-2013;15.020.000;16.350.000;14.360.000;16.299.999;16.299.999;0;15659999,5
03-06-2013;16.400.000;17.580.000;16.150.000;16.280.001;16.280.001;0;16340000,5
04-06-2013;16.160.000;17.250.000;15.820.000;16.270.000;16.270.000;0;16215000
05-06-2013;16.860.001;17.840.000;16.570.000;17.500.000;17.500.000;0;17180000,5
06-06-2013;17.700.001;18.510.000;16.600.000;16.629.999;16.629.999;0;17165000
07-06-2013;15.900.000;16.209.999;14.960.000;15.140.000;15.140.000;0;15520000
10-06-2013;15.160.000;15.600.000;15.100.000;15.440.000;15.440.000;0;15300000
11-06-2013;16.910.000;17.139.999;16.000.000;17.070.000;17.070.000;0;16990000
12-06-2013;16.510.000;18.600.000;16.430.000;18.590.000;18.590.000;0;17550000
13-06-2013;18.379.999;18.580.000;16.370.001;16.410.000;16.410.000;0;17394999,5
14-06-2013;16.629.999;17.260.000;16.030.001;17.150.000;17.150.000;0;16889999,5
17-06-2013;16.530.001;17.620.001;16.330.000;16.799.999;16.799.999;0;16665000
18-06-2013;16.809.999;16.950.001;16.459.999;16.610.001;16.610.001;0;16710000
19-06-2013;16.889.999;17.180.000;15.360.000;16.639.999;16.639.999;0;16764999
20-06-2013;18.400.000;21.320.000;18.010.000;20.490.000;20.490.000;0;19445000
21-06-2013;18.969.999;20.930.000;18.250.000;18.900.000;18.900.000;0;18934999,5
24-06-2013;20.870.001;21.910.000;18.580.000;20.110.001;20.110.001;0;20490001
25-06-2013;18.650.000;19.219.999;17.820.000;18.469.999;18.469.999;0;18559999,5
26-06-2013;17.230.000;18.059.999;17.080.000;17.209.999;17.209.999;0;17219999,5
27-06-2013;16.600.000;16.969.999;16.340.000;16.860.001;16.860.001;0;16730000,5
28-06-2013;17.250.000;17.690.001;16.190.001;16.860.001;16.860.001;0;17055000,5
01-07-2013;16.900.000;16.900.000;16.000.000;16.370.001;16.370.001;0;16635000,5
02-07-2013;16.490.000;16.930.000;15.880.000;16.440.001;16.440.001;0;16465000,5
03-07-2013;17.219.999;17.320.000;16.200.001;16.200.001;16.200.001;0;16710000
05-07-2013;15.590.000;16.280.001;14.890.000;14.890.000;14.890.000;0;15240000
08-07-2013;14.660.000;15.270.000;14.660.000;14.780.000;14.780.000;0;14720000
09-07-2013;14.330.000;14.650.000;14.260.000;14.350.000;14.350.000;0;14340000
10-07-2013;14.460.000;14.620.000;14.060.000;14.210.000;14.210.000;0;14335000
11-07-2013;13.570.000;14.200.000;13.570.000;14.010.000;14.010.000;0;13790000
12-07-2013;13.900.000;14.040.000;13.740.000;13.840.000;13.840.000;0;13870000
15-07-2013;13.980.000;14.110.000;13.500.000;13.790.000;13.790.000;0;13885000
16-07-2013;13.780.000;14.560.000;13.780.000;14.420.000;14.420.000;0;14100000
17-07-2013;14.200.000;14.440.000;13.760.000;13.780.000;13.780.000;0;13990000
18-07-2013;13.630.000;13.800.000;13.200.000;13.770.000;13.770.000;0;13700000
19-07-2013;13.890.000;13.970.000;12.540.000;12.540.000;12.540.000;0;13215000
22-07-2013;13.230.000;13.370.000;12.290.000;12.290.000;12.290.000;0;12760000
23-07-2013;12.150.000;13.060.000;12.070.000;12.660.000;12.660.000;0;12405000
24-07-2013;12.690.000;13.490.000;12.690.000;13.180.000;13.180.000;0;12935000
25-07-2013;13.470.000;13.540.000;12.910.000;12.970.000;12.970.000;0;13220000
26-07-2013;13.410.000;13.730.000;12.710.000;12.720.000;12.720.000;0;13065000
29-07-2013;13.540.000;13.860.000;13.380.000;13.390.000;13.390.000;0;13465000
30-07-2013;13.450.000;14.140.000;13.350.000;13.390.000;13.390.000;0;13420000
31-07-2013;13.550.000;13.830.000;12.940.000;13.450.000;13.450.000;0;13500000
01-08-2013;12.890.000;13.250.000;12.820.000;12.940.000;12.940.000;0;12915000
02-08-2013;12.660.000;12.740.000;11.980.000;11.980.000;11.980.000;0;12320000
05-08-2013;12.290.000;12.420.000;11.830.000;11.840.000;11.840.000;0;12065000
06-08-2013;12.190.000;12.930.000;12.060.000;12.720.000;12.720.000;0;12455000
07-08-2013;13.170.000;13.910.000;12.960.000;12.980.000;12.980.000;0;13075000
08-08-2013;12.500.000;13.130.000;12.370.000;12.730.000;12.730.000;0;12615000
09-08-2013;12.880.000;13.660.000;12.710.000;13.410.000;13.410.000;0;13145000
12-08-2013;13.520.000;13.570.000;12.800.000;12.810.000;12.810.000;0;13165000
13-08-2013;12.860.000;13.370.000;12.290.000;12.310.000;12.310.000;0;12585000
14-08-2013;12.480.000;13.090.000;12.350.000;13.040.000;13.040.000;0;12760000
15-08-2013;14.140.000;14.850.000;13.910.000;14.730.000;14.730.000;0;14435000
16-08-2013;14.560.000;14.880.000;13.620.000;14.370.000;14.370.000;0;14465000
19-08-2013;14.940.000;15.200.000;14.350.000;15.100.000;15.100.000;0;15020000
20-08-2013;15.220.000;15.250.000;14.290.000;14.910.000;14.910.000;0;15065000
21-08-2013;16.000.000;16.559.999;14.670.000;15.940.000;15.940.000;0;15970000
22-08-2013;15.260.000;15.260.000;14.660.000;14.760.000;14.760.000;0;15010000
23-08-2013;14.290.000;14.820.000;13.980.000;13.980.000;13.980.000;0;14135000
26-08-2013;14.370.000;15.010.000;13.900.000;14.990.000;14.990.000;0;14680000
27-08-2013;16.559.999;17.129.999;15.820.000;16.770.000;16.770.000;0;16664999,5
28-08-2013;16.959.999;17.110.001;16.100.000;16.490.000;16.490.000;0;16724999,5
29-08-2013;16.790.001;16.980.000;15.990.000;16.809.999;16.809.999;0;16800000
30-08-2013;16.750.000;17.809.999;16.700.001;17.010.000;17.010.000;0;16880000
03-09-2013;16.469.999;17.370.001;16.110.001;16.610.001;16.610.001;0;16540000
04-09-2013;16.879.999;17.010.000;15.770.000;15.880.000;15.880.000;0;16379999,5
05-09-2013;16.120.001;16.120.001;15.630.000;15.770.000;15.770.000;0;15945000,5
06-09-2013;15.350.000;16.809.999;15.170.000;15.850.000;15.850.000;0;15600000
09-09-2013;15.860.000;16.020.000;15.220.000;15.630.000;15.630.000;0;15745000
10-09-2013;14.890.000;15.090.000;14.500.000;14.530.000;14.530.000;0;14710000
11-09-2013;14.740.000;14.740.000;13.820.000;13.820.000;13.820.000;0;14280000
12-09-2013;13.930.000;14.390.000;13.730.000;14.290.000;14.290.000;0;14110000
13-09-2013;14.270.000;14.550.000;14.110.000;14.160.000;14.160.000;0;14215000
16-09-2013;14.100.000;14.490.000;13.870.000;14.380.000;14.380.000;0;14240000
17-09-2013;14.440.000;14.610.000;14.280.000;14.530.000;14.530.000;0;14485000
18-09-2013;14.680.000;14.680.000;13.230.000;13.590.000;13.590.000;0;14135000
19-09-2013;13.020.000;13.390.000;13.020.000;13.160.000;13.160.000;0;13090000
20-09-2013;13.300.000;13.470.000;12.520.000;13.120.000;13.120.000;0;13210000
23-09-2013;14.040.000;14.710.000;14.020.000;14.310.000;14.310.000;0;14175000
24-09-2013;14.170.000;14.370.000;13.750.000;14.080.000;14.080.000;0;14125000
25-09-2013;14.240.000;14.620.000;13.890.000;14.010.000;14.010.000;0;14125000
26-09-2013;13.800.000;14.400.000;13.580.000;14.060.000;14.060.000;0;13930000
27-09-2013;14.620.000;15.790.000;14.620.000;15.460.000;15.460.000;0;15040000
30-09-2013;17.490.000;17.490.000;16.160.000;16.600.000;16.600.000;0;17045000
01-10-2013;16.309.999;16.459.999;15.470.000;15.540.000;15.540.000;0;15924999,5
02-10-2013;16.400.000;16.809.999;16.129.999;16.600.000;16.600.000;0;16500000
03-10-2013;16.629.999;18.709.999;16.629.999;17.670.000;17.670.000;0;17149999,5
04-10-2013;17.719.999;17.870.001;16.660.000;16.740.000;16.740.000;0;17229999,5
07-10-2013;18.760.000;19.410.000;18.080.000;19.410.000;19.410.000;0;19085000
08-10-2013;19.010.000;21.010.000;18.980.000;20.340.000;20.340.000;0;19675000
09-10-2013;20.190.001;21.340.000;19.040.001;19.600.000;19.600.000;0;19895000,5
10-10-2013;17.660.000;17.920.000;16.290.001;16.480.000;16.480.000;0;17070000
11-10-2013;16.309.999;16.379.999;15.460.000;15.720.000;15.720.000;0;16014999,5
14-10-2013;17.080.000;17.740.000;15.800.000;16.070.000;16.070.000;0;16575000
15-10-2013;16.410.000;18.670.000;16.160.000;18.660.000;18.660.000;0;17535000
16-10-2013;17.139.999;17.150.000;14.670.000;14.710.000;14.710.000;0;15924999,5
17-10-2013;14.520.000;14.590.000;12.890.000;13.480.000;13.480.000;0;14000000
18-10-2013;12.860.000;13.530.000;12.340.000;13.040.000;13.040.000;0;12950000
21-10-2013;13.340.000;13.630.000;13.070.000;13.160.000;13.160.000;0;13250000
22-10-2013;12.990.000;13.920.000;12.930.000;13.330.000;13.330.000;0;13160000
23-10-2013;13.710.000;14.210.000;13.420.000;13.420.000;13.420.000;0;13565000
24-10-2013;13.500.000;13.620.000;13.150.000;13.200.000;13.200.000;0;13350000
25-10-2013;13.160.000;13.440.000;13.080.000;13.090.000;13.090.000;0;13125000
28-10-2013;13.620.000;13.720.000;13.220.000;13.310.000;13.310.000;0;13465000
29-10-2013;13.250.000;13.630.000;13.060.000;13.410.000;13.410.000;0;13330000
30-10-2013;13.720.000;14.350.000;13.640.000;13.650.000;13.650.000;0;13685000
31-10-2013;13.830.000;14.020.000;13.280.000;13.750.000;13.750.000;0;13790000
01-11-2013;13.460.000;13.920.000;13.220.000;13.280.000;13.280.000;0;13370000
04-11-2013;13.350.000;13.670.000;12.910.000;12.930.000;12.930.000;0;13140000
05-11-2013;13.220.000;13.640.000;12.860.000;13.270.000;13.270.000;0;13245000
06-11-2013;13.010.000;13.330.000;12.670.000;12.670.000;12.670.000;0;12840000
07-11-2013;12.990.000;14.140.000;12.930.000;13.910.000;13.910.000;0;13450000
08-11-2013;13.760.000;13.800.000;12.840.000;12.900.000;12.900.000;0;13330000
11-11-2013;12.850.000;12.930.000;12.400.000;12.530.000;12.530.000;0;12690000
12-11-2013;12.800.000;13.060.000;12.630.000;12.820.000;12.820.000;0;12810000
13-11-2013;13.350.000;13.350.000;12.460.000;12.520.000;12.520.000;0;12935000
14-11-2013;12.800.000;12.940.000;12.280.000;12.370.000;12.370.000;0;12585000
15-11-2013;12.120.000;12.450.000;11.990.000;12.190.000;12.190.000;0;12155000
18-11-2013;12.410.000;13.220.000;12.410.000;13.100.000;13.100.000;0;12755000
19-11-2013;13.030.000;13.680.000;12.880.000;13.390.000;13.390.000;0;13210000
20-11-2013;13.560.000;13.940.000;12.970.000;13.400.000;13.400.000;0;13480000
21-11-2013;13.090.000;13.090.000;12.440.000;12.660.000;12.660.000;0;12875000
22-11-2013;12.690.000;12.910.000;12.240.000;12.260.000;12.260.000;0;12475000
25-11-2013;12.550.000;12.920.000;12.490.000;12.790.000;12.790.000;0;12670000
26-11-2013;12.840.000;12.990.000;12.490.000;12.810.000;12.810.000;0;12825000
27-11-2013;12.810.000;12.980.000;12.440.000;12.980.000;12.980.000;0;12895000
29-11-2013;13.060.000;13.780.000;12.930.000;13.700.000;13.700.000;0;13380000
02-12-2013;13.910.000;14.310.000;13.780.000;14.230.000;14.230.000;0;14070000
03-12-2013;14.740.000;15.040.000;14.430.000;14.550.000;14.550.000;0;14645000
04-12-2013;15.030.000;15.710.000;14.220.000;14.700.000;14.700.000;0;14865000
05-12-2013;14.820.000;15.380.000;14.700.000;15.080.000;15.080.000;0;14950000
